d,x,y,mu_norm,n_obs,true_density,LogConcDEAD_density,logcondens_density,mean_loglik_true_dens,mean_loglik_LogConcDEAD,mean_loglik_logcondens,sim
1,-5.5,,2,50,0.000436395196323093,0,0,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-5.45,,2,50,0.000519211452866356,0,0,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-5.4,,2,50,0.000616202452328737,0,0,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-5.35,,2,50,0.000729486904260427,0,0,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-5.3,,2,50,0.000861443036987676,0,0,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-5.25,,2,50,0.00101473045219932,0,0,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-5.2,,2,50,0.00119231215249966,0,0,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-5.15,,2,50,0.00139747641755741,0,0,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-5.1,,2,50,0.00163385814985808,0,0,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-5.05,,2,50,0.0019054592550627,0,0,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-5,,2,50,0.00221666756572637,0.00759409584252459,0.00759206694530236,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-4.95,,2,50,0.00257227376197854,0.00813966035874639,0.00813757567334173,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-4.9,,2,50,0.00297748569026087,0.00872441856537349,0.00872228054842656,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-4.85,,2,50,0.00343793943309657,0.00935118616123151,0.00934899791035905,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-4.8,,2,50,0.0039597064410355,0.0100229811266814,0.0100207464598997,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-4.75,,2,50,0.00454929600443983,0.0107430382556497,0.0107407617989014,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-4.7,,2,50,0.00521365231980074,0.011514824731648,0.0115125120151871,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-4.65,,2,50,0.00596014539503083,0.0123420568227842,0.0123397143872405,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-4.6,,2,50,0.00679655504287556,0.0132287177761527,0.0132263532891693,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-4.55,,2,50,0.0077310472333885,0.014179076997769,0.0141766993821839,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-4.5,,2,50,0.00877214211733773,0.0151977106104029,0.0151953301850323,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-4.45,,2,50,0.00992867309425114,0.0162895234882987,0.0162871521224698,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-4.4,,2,50,0.0112097363830665,0.0174597728748831,0.0174574241579672,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-4.35,,2,50,0.0126246306611261,0.0187140936971841,0.0187117831244868,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-4.3,,2,50,0.0141827864691716,0.0200585256988533,0.0200562708753361,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-4.25,,2,50,0.0158936852361043,0.0214995425224413,0.0214973633858793,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-4.2,,2,50,0.017766767956994,0.0230440828809609,0.0230420019462765,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-4.15,,2,50,0.0198113337598362,0.0246995839688359,0.0246976265954995,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-4.1,,2,50,0.0220364288188022,0.0264740172731117,0.0264722119576635,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-4.05,,2,50,0.0244507263113113,0.0283759269573659,0.0283743056532872,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-4,,2,50,0.0270623983694765,0.0304144710031431,0.0304130694704981,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-3.95,,2,50,0.0298789812387912,0.0325994653070148,0.0325983234944882,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-3.9,,2,50,0.0329072351230347,0.0349414309455993,0.034940593407782,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-3.85,,2,50,0.036153000458222,0.0374516448361309,0.037451161189144,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-3.8,,2,50,0.0396210526133428,0.0401421940365136,0.0401421194553285,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-3.75,,2,50,0.0433149572544395,0.0430260339463258,0.0430264297074174,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-3.7,,2,50,0.0472369288237189,0.0461170506890203,0.0461179847623016,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-3.65,,2,50,0.0513876947691611,0.0494301279756992,0.0494316756700178,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-3.6,,2,50,0.0557663683047847,0.0529812187724252,0.0529834634392618,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-3.55,,2,50,0.060370332579908,0.0567874221161546,0.0567904559165549,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-3.5,,2,50,0.0651951391804688,0.0608670654491762,0.0608709901893703,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-3.45,,2,50,0.0702344238705109,0.0652397928685052,0.0652447209101257,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-3.4,,2,50,0.075479842402109,0.069926659715169,0.0699327149664727,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-3.35,,2,50,0.0809210290732932,0.0749502339588449,0.0749575529538808,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-3.3,,2,50,0.0865455804934305,0.0803347048660323,0.0803434379392754,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-3.25,,2,50,0.0923390667231608,0.0861059994750146,0.0861163120396128,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-3.2,,2,50,0.0982850715923389,0.0922919074384522,0.0923039813769121,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-3.15,,2,50,0.104365263567427,0.0989222148347447,0.0989362500116143,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-3.1,,2,50,0.110559498044375,0.106028847592485,0.106045063499385,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-3.05,,2,50,0.116845951391227,0.113646025218613,0.113664662762823,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-3,,2,50,0.123201286465541,0.121810425570493,0.12183174901924,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-2.95,,2,50,0.129600848696121,0.130561361465325,0.130585660558892,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-2.9,,2,50,0.136018891159265,0.139940969977272,0.139968562225182,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-2.85,,2,50,0.142428826410805,0.149994415333827,0.150025648509465,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-2.8,,2,50,0.148803502172231,0.160770106388361,0.160805361238726,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-2.75,,2,50,0.155115497328198,0.172319929716049,0.172359622904652,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-2.7,,2,50,0.161337434090592,0.18469949945554,0.184744086757969,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-2.65,,2,50,0.16744230163776,0.197968425099409,0.198018404872681,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-2.6,,2,50,0.173403786062743,0.212190598522841,0.212246515471379,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-2.55,,2,50,0.17919660107689,0.220065247031054,0.220121629328501,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-2.5,,2,50,0.184796813628934,0.223426126488563,0.223479083021001,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-2.45,,2,50,0.190182158426722,0.226838275605169,0.226887747016331,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-2.4,,2,50,0.195332335299083,0.2303023743915,0.230348402410927,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-2.35,,2,50,0.200229283416066,0.233819374216552,0.233861842215072,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-2.3,,2,50,0.204857426601063,0.237390082944094,0.237428871534613,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-2.25,,2,50,0.209203884319258,0.241015320774965,0.241050307755451,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-2.2,,2,50,0.213258643410844,0.244695920435477,0.244726980730845,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-2.15,,2,50,0.21701468624863,0.248432727368695,0.248459732971575,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-2.1,,2,50,0.22046807172872,0.252226599928635,0.252249419839003,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-2.05,,2,50,0.223617966336973,0.253295630526032,0.253309832956965,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-2,,2,50,0.22646662345731,0.251890456212543,0.25190349164621,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-1.95,,2,50,0.22901931008179,0.250493077196774,0.250504958148754,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-1.9,,2,50,0.231284181125844,0.249103450233795,0.249114189116692,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-1.85,,2,50,0.233272102622054,0.247721532318578,0.247731141442781,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-1.8,,2,50,0.234996426138175,0.24634728068467,0.246355772259105,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-1.75,,2,50,0.23647271781468,0.244980652802866,0.244988038935742,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-1.7,,2,50,0.237718446418706,0.243621606379895,0.243627899079447,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-1.65,,2,50,0.238752635740458,0.242270099357113,0.242275310532338,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-1.6,,2,50,0.239595487491389,0.240926089909196,0.240930231370586,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-1.55,,2,50,0.240267981579317,0.23958953644285,0.239592619903116,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-1.5,,2,50,0.240791461215096,0.238260397595523,0.238262434670319,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-1.45,,2,50,0.241187210732372,0.236938632234125,0.236939634442763,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-1.4,,2,50,0.241476034263772,0.235624199453752,0.235624178219915,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-1.35,,2,50,0.241677843504917,0.234317058576425,0.234316025228872,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-1.3,,2,50,0.241811262707284,0.233017169149828,0.233015134923097,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-1.25,,2,50,0.241893258771913,0.231724490946057,0.231721466981162,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-1.2,,2,50,0.241938803872348,0.230438983960376,0.230434981305498,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-1.15,,2,50,0.241960577425486,0.229160608409976,0.22915563802115,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-1.1,,2,50,0.241968713465653,0.227889324732746,0.227883397474545,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-1.05,,2,50,0.241970598576711,0.226625093586051,0.226618220232263,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-1,,2,50,0.241970724519143,0.225367875845509,0.22536006707981,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-0.949999999999999,,2,50,0.241970598576711,0.224117632603783,0.224108899020406,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-0.9,,2,50,0.241968713465653,0.22287432516938,0.222864677273777,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-0.85,,2,50,0.241960577425486,0.221637915065448,0.22162736327495,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-0.8,,2,50,0.241938803872348,0.220408364028588,0.220396918673062,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-0.75,,2,50,0.241893258771913,0.219185634007672,0.219173305330166,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-0.699999999999999,,2,50,0.241811262707284,0.21796968716266,0.217956485320053,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-0.65,,2,50,0.241677843504917,0.216760485863434,0.216746420927075,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-0.6,,2,50,0.241476034263772,0.215557992688632,0.215543074644976,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-0.55,,2,50,0.241187210732372,0.214362170424488,0.21434640917573,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-0.5,,2,50,0.240791461215096,0.213172982063683,0.213156387428383,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-0.449999999999999,,2,50,0.240267981579317,0.211990390804199,0.211972972517906,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-0.399999999999999,,2,50,0.239595487491389,0.210814360048177,0.210796127764051,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-0.35,,2,50,0.238752635740458,0.209644853400789,0.209625816690213,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-0.3,,2,50,0.237718446418706,0.208481834669111,0.2084620030223,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-0.25,,2,50,0.23647271781468,0.207325267860999,0.207304650687609,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-0.199999999999999,,2,50,0.234996426138175,0.20617511718398,0.206153723813708,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-0.149999999999999,,2,50,0.233272102622053,0.20503134704414,0.205009186727324,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-0.0999999999999996,,2,50,0.231284181125844,0.203893922045027,0.203871003953236,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-0.0499999999999998,,2,50,0.22901931008179,0.20276280698655,0.202739140213177,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,0,,2,50,0.22646662345731,0.201637966863897,0.20161356042474,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,0.0500000000000007,,2,50,0.223617966336973,0.200519366866444,0.200494229700292,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,0.100000000000001,,2,50,0.220468071728719,0.199406972376682,0.19938111334589,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,0.15,,2,50,0.21701468624863,0.198300748969147,0.198274176860206,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,0.2,,2,50,0.213258643410844,0.197200662409349,0.197173385933461,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,0.25,,2,50,0.209203884319258,0.19610667865272,0.196078706446358,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,0.300000000000001,,2,50,0.204857426601063,0.195018747883067,0.194990104469025,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,0.350000000000001,,2,50,0.200229283416066,0.193936768620209,0.193907546259966,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,0.4,,2,50,0.195332335299083,0.192860792262908,0.19283099826501,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,0.45,,2,50,0.190182158426722,0.191790785506574,0.191760427116277,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,0.5,,2,50,0.184796813628934,0.190726715231394,0.19069579963114,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,0.550000000000001,,2,50,0.179196601076889,0.189668548501306,0.189637082811196,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,0.600000000000001,,2,50,0.173403786062743,0.18861625256298,0.188584243841248,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,0.65,,2,50,0.16744230163776,0.187569794844805,0.18753725008828,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,0.7,,2,50,0.161337434090592,0.186529142955879,0.186496069100453,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,0.75,,2,50,0.155115497328198,0.185494264685008,0.185460668606095,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,0.800000000000001,,2,50,0.148803502172231,0.184465127999705,0.184431016512703,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,0.850000000000001,,2,50,0.142428826410805,0.183441701045207,0.183407080905947,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,0.9,,2,50,0.136018891159265,0.18242395214348,0.182388830048679,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,0.95,,2,50,0.129600848696121,0.181411849792243,0.181376232379953,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,1,,2,50,0.123201286465541,0.180405362663992,0.180369256514044,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,1.05,,2,50,0.116845951391227,0.179403599063246,0.179367871239479,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,1.1,,2,50,0.110559498044375,0.172913234951877,0.172887019435011,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,1.15,,2,50,0.104365263567427,0.159053636524278,0.159043506153035,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,1.2,,2,50,0.0982850715923388,0.146304933214845,0.146308478983056,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,1.25,,2,50,0.0923390667231608,0.134578082908107,0.134593178559192,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,1.3,,2,50,0.0865455804934304,0.123791180524483,0.123815952708827,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,1.35,,2,50,0.0809210290732932,0.113868885961981,0.113901687361164,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,1.4,,2,50,0.0754798424021089,0.10474189789036,0.104781283024409,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,1.45,,2,50,0.0702344238705107,0.0963464697225337,0.096391173182784,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,1.5,,2,50,0.0651951391804688,0,0,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,1.55,,2,50,0.0603703325799079,0,0,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,1.6,,2,50,0.0557663683047847,0,0,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,1.65,,2,50,0.0513876947691611,0,0,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,1.7,,2,50,0.0472369288237188,0,0,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,1.75,,2,50,0.0433149572544395,0,0,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,1.8,,2,50,0.0396210526133428,0,0,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,1.85,,2,50,0.036153000458222,0,0,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,1.9,,2,50,0.0329072351230347,0,0,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,1.95,,2,50,0.0298789812387911,0,0,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,2,,2,50,0.0270623983694765,0,0,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,2.05,,2,50,0.0244507263113112,0,0,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,2.1,,2,50,0.0220364288188022,0,0,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,2.15,,2,50,0.0198113337598362,0,0,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,2.2,,2,50,0.017766767956994,0,0,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,2.25,,2,50,0.0158936852361043,0,0,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,2.3,,2,50,0.0141827864691716,0,0,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,2.35,,2,50,0.0126246306611261,0,0,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,2.4,,2,50,0.0112097363830665,0,0,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,2.45,,2,50,0.0099286730942511,0,0,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,2.5,,2,50,0.00877214211733773,0,0,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,2.55,,2,50,0.00773104723338849,0,0,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,2.6,,2,50,0.00679655504287553,0,0,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,2.65,,2,50,0.00596014539503083,0,0,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,2.7,,2,50,0.00521365231980072,0,0,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,2.75,,2,50,0.00454929600443983,0,0,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,2.8,,2,50,0.00395970644103549,0,0,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,2.85,,2,50,0.00343793943309655,0,0,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,2.9,,2,50,0.00297748569026087,0,0,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,2.95,,2,50,0.00257227376197852,0,0,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,3,,2,50,0.00221666756572637,0,0,-1.76294915930097,-1.68269411869552,-1.68269353633189,8
1,-7,,4,50,0.00221592421053637,0,0,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-6.95,,4,50,0.00257132046800027,0,0,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-6.9,,4,50,0.00297626621903958,0,0,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-6.85,,4,50,0.0034363833582129,0,0,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-6.8,,4,50,0.00395772580964479,0,0,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-6.75,,4,50,0.00454678127627022,0,0,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-6.7,,4,50,0.00521046744286793,0,0,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-6.65,,4,50,0.00595612185358617,0,0,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-6.6,,4,50,0.00679148468617682,0.0144276693874554,0.0144227630529765,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-6.55,,4,50,0.00772467366351849,0.0153920695094444,0.0153868280987429,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-6.5,,4,50,0.00876415038026211,0.0164209337919512,0.0164153344314566,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-6.45,,4,50,0.00991867738040429,0.0175185712638702,0.0175125895192512,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-6.4,,4,50,0.0111972654018285,0.0186895789859238,0.0186831887556354,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-6.35,,4,50,0.0126091103075105,0.0199388613038025,0.0199320347053751,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-6.3,,4,50,0.0141635193508723,0.0212716503882561,0.0212643576368325,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-6.25,,4,50,0.0158698265748346,0.0226935281481649,0.0226857374267553,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-6.2,,4,50,0.0177372973200077,0.0242104496083612,0.0242021269292548,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-6.15,,4,50,0.0197750220160025,0.0258287678501149,0.0258198769068419,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-6.1,,4,50,0.0219917996491557,0.0275552606187344,0.0275457626279376,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-6.05,,4,50,0.0243960115373423,0.0293971587097212,0.0293870122422474,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-6,,4,50,0.0269954862945355,0.0313621762523627,0.0313513370528401,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-5.95,,4,50,0.0297973571300772,0.0334585430175947,0.0334469638117119,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-5.9,,4,50,0.0328079128952201,0.035695038885444,0.0356826691740927,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-5.85,,4,50,0.0360324445566488,0.038081030616406,0.0380678164557914,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-5.8,,4,50,0.0394750890370453,0.0406265110807599,0.0406123948475238,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-5.75,,4,50,0.0431386726094718,0.043342141110121,0.0433270612504557,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-5.7,,4,50,0.0470245562582189,0.0462392941465085,0.0462231849081709,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-5.65,,4,50,0.051132485616423,0.0493301038759265,0.0493128950219879,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-5.6,,4,50,0.0554604482528303,0.0526275150459547,0.0526091315490407,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-5.55,,4,50,0.0600045411994447,0.0561453376801788,0.0561256993958717,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-5.5,,4,50,0.0647588516817461,0.0598983049165193,0.0598773262345022,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-5.45,,4,50,0.0697153540277158,0.0639021347116937,0.0638797241831203,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-5.4,,4,50,0.0748638256859646,0.0681735956702386,0.068149655609709,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-5.35,,4,50,0.0801917851728869,0.0727305772737932,0.0727050033342065,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-5.3,,4,50,0.0856844545913646,0.0775921584480746,0.077564845523209,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-5.25,,4,50,0.0913247491180604,0.0827786606201189,0.0827495355908842,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-5.2,,4,50,0.0970932955433737,0.0883118447935231,0.088280787440724,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-5.15,,4,50,0.102968481570105,0.0942148842758614,0.0941817664051379,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-5.1,,4,50,0.108926537138033,0.100512501350951,0.100477186263748,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-5.05,,4,50,0.114941648548068,0.107231070817261,0.107193412746707,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-5,,4,50,0.120986105619329,0.114390392534192,0.11435857395652,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-4.95,,4,50,0.127030481535046,0.121993559596954,0.122002678170825,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-4.9,,4,50,0.13304384442975,0.126885164879667,0.126920154046485,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-4.85,,4,50,0.138993999153288,0.126981085822313,0.127011901584719,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-4.8,,4,50,0.144847757030287,0.127077079277985,0.127103715445051,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-4.75,,4,50,0.150571230831047,0.1271731453015,0.127195595675422,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-4.7,,4,50,0.15613015159597,0.127269283947716,0.127287542323809,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
1,-4.65,,4,50,0.161490203425185,0.127365495271536,0.127379555438226,-2.15670840099178,-2.08181296335319,-2.08181093662456,9
